,Frame Number,Time Stamp (ms),Buffer Index
1452,1452,48794,0
1453,1453,48827,0
1454,1454,48862,0
1455,1455,48894,0
1456,1456,48927,0
1457,1457,48963,0
1458,1458,48994,0
1459,1459,49030,0
1460,1460,49062,0
1461,1461,49095,0
1462,1462,49132,0
1463,1463,49163,0
1464,1464,49198,0
1465,1465,49231,0
1466,1466,49263,0
1467,1467,49299,0
1468,1468,49331,0
1469,1469,49364,0
1470,1470,49400,0
1471,1471,49432,0
1472,1472,49468,0
1473,1473,49500,0
1474,1474,49532,0
1475,1475,49569,0
1476,1476,49599,0
1477,1477,49634,0
1478,1478,49667,0
1479,1479,49700,0
1480,1480,49737,0
1481,1481,49767,0
1482,1482,49801,0
1483,1483,49837,0
1484,1484,49869,0
1485,1485,49903,0
1486,1486,49935,0
1487,1487,49969,0
1488,1488,50006,0
1489,1489,50036,0
1490,1490,50072,0
1491,1491,50105,0
1492,1492,50138,0
1493,1493,50173,0
1494,1494,50204,0
1495,1495,50238,0
1496,1496,50273,0
1497,1497,50306,0
1498,1498,50343,0
1499,1499,50372,0
1500,1500,50406,0
1501,1501,50442,0
1502,1502,50473,0
1503,1503,50509,0
1504,1504,50541,0
1505,1505,50573,0
1506,1506,50611,0
1507,1507,50640,0
1508,1508,50677,0
1509,1509,50709,0
1510,1510,50741,0
1511,1511,50778,0
1512,1512,50810,0
1513,1513,50842,0
1514,1514,50879,0
1515,1515,50910,0
1516,1516,50945,0
1517,1517,50978,0
1518,1518,51013,0
1519,1519,51047,0
1520,1520,51078,0
1521,1521,51113,0
1522,1522,51146,0
1523,1523,51179,0
1524,1524,51217,0
1525,1525,51246,0
1526,1526,51281,0
1527,1527,51315,0
1528,1528,51347,0
1529,1529,51382,0
1530,1530,51414,0
1531,1531,51447,0
1532,1532,51484,0
1533,1533,51515,0
1534,1534,51551,0
1535,1535,51583,0
1536,1536,51616,0
1537,1537,51652,0
1538,1538,51683,0
1539,1539,51717,0
1540,1540,51752,0
1541,1541,51784,0
1542,1542,51821,0
1543,1543,51851,0
1544,1544,51885,0
1545,1545,51921,0
1546,1546,51952,0
1547,1547,51987,0
1548,1548,52019,0
1549,1549,52053,0
1550,1550,52090,0
1551,1551,52120,0
1552,1552,52156,0
1553,1553,52188,0
1554,1554,52221,0
1555,1555,52256,0
1556,1556,52288,0
1557,1557,52321,0
1558,1558,52356,0
1559,1559,52389,0
1560,1560,52425,0
1561,1561,52456,0
1562,1562,52491,0
1563,1563,52525,0
1564,1564,52557,0
1565,1565,52593,0
1566,1566,52624,0
1567,1567,52658,0
1568,1568,52694,0
1569,1569,52724,0
1570,1570,52760,0
1571,1571,52793,0
1572,1572,52825,0
1573,1573,52861,0
1574,1574,52893,0
1575,1575,52926,0
1576,1576,52963,0
1577,1577,52994,0
1578,1578,53028,0
1579,1579,53061,0
1580,1580,53096,0
1581,1581,53131,0
1582,1582,53162,0
1583,1583,53197,0
1584,1584,53230,0
1585,1585,53262,0
1586,1586,53299,0
1587,1587,53329,0
1588,1588,53363,0
1589,1589,53400,0
1590,1590,53431,0
1591,1591,53466,0
1592,1592,53497,0
1593,1593,53532,0
1594,1594,53567,0
1595,1595,53599,0
1596,1596,53634,0
1597,1597,53667,0
1598,1598,53700,0
1599,1599,53736,0
1600,1600,53766,0
1601,1601,53801,0
1602,1602,53835,0
1603,1603,53868,0
1604,1604,53904,0
1605,1605,53934,0
1606,1606,53967,0
1607,1607,54005,0
1608,1608,54035,0
1609,1609,54071,0
1610,1610,54103,0
1611,1611,54137,0
1612,1612,54173,0
1613,1613,54204,0
1614,1614,54238,0
1615,1615,54272,0
1616,1616,54305,0
1617,1617,54339,0
1618,1618,54371,0
1619,1619,54405,0
1620,1620,54441,0
1621,1621,54472,0
1622,1622,54508,0
1623,1623,54540,0
1624,1624,54574,0
1625,1625,54609,0
1626,1626,54640,0
1627,1627,54676,0
1628,1628,54708,0
1629,1629,54742,0
1630,1630,54777,0
1631,1631,54808,0
1632,1632,54843,0
1633,1633,54877,0
1634,1634,54910,0
1635,1635,54945,0
1636,1636,54976,0
1637,1637,55010,0
1638,1638,55046,0
1639,1639,55078,0
1640,1640,55113,0
1641,1641,55146,0
1642,1642,55179,0
1643,1643,55214,0
1644,1644,55246,0
1645,1645,55279,0
1646,1646,55314,0
1647,1647,55346,0
1648,1648,55383,0
1649,1649,55413,0
1650,1650,55447,0
1651,1651,55484,0
1652,1652,55514,0
1653,1653,55551,0
1654,1654,55582,0
1655,1655,55615,0
1656,1656,55651,0
1657,1657,55683,0
1658,1658,55718,0
1659,1659,55751,0
1660,1660,55783,0
1661,1661,55819,0
1662,1662,55851,0
1663,1663,55884,0
1664,1664,55919,0
1665,1665,55951,0
1666,1666,55988,0
1667,1667,56018,0
1668,1668,56053,0
1669,1669,56087,0
1670,1670,56119,0
1671,1671,56153,0
1672,1672,56186,0
1673,1673,56220,0
1674,1674,56258,0
1675,1675,56287,0
1676,1676,56323,0
1677,1677,56356,0
1678,1678,56388,0
1679,1679,56424,0
1680,1680,56455,0
1681,1681,56488,0
1682,1682,56524,0
1683,1683,56556,0
1684,1684,56593,0
1685,1685,56623,0
1686,1686,56657,0
1687,1687,56693,0
1688,1688,56724,0
1689,1689,56759,0
1690,1690,56792,0
1691,1691,56825,0
1692,1692,56861,0
1693,1693,56892,0
1694,1694,56926,0
1695,1695,56961,0
1696,1696,56993,0
1697,1697,57029,0
1698,1698,57061,0
1699,1699,57094,0
1700,1700,57130,0
1701,1701,57161,0
1702,1702,57195,0
1703,1703,57229,0
1704,1704,57263,0
1705,1705,57298,0
1706,1706,57329,0
1707,1707,57363,0
1708,1708,57398,0
1709,1709,57430,0
1710,1710,57467,0
1711,1711,57497,0
1712,1712,57531,0
1713,1713,57566,0
1714,1714,57598,0
1715,1715,57633,0
1716,1716,57665,0
1717,1717,57698,0
1718,1718,57734,0
1719,1719,57765,0
1720,1720,57801,0
1721,1721,57835,0
1722,1722,57867,0
1723,1723,57902,0
1724,1724,57934,0
1725,1725,57968,0
1726,1726,58003,0
1727,1727,58035,0
1728,1728,58072,0
1729,1729,58102,0
1730,1730,58137,0
1731,1731,58172,0
1732,1732,58202,0
1733,1733,58237,0
1734,1734,58270,0
1735,1735,58304,0
1736,1736,58340,0
1737,1737,58371,0
1738,1738,58404,0
1739,1739,58440,0
1740,1740,58472,0
1741,1741,58507,0
1742,1742,58539,0
1743,1743,58572,0
1744,1744,58607,0
1745,1745,58640,0
1746,1746,58675,0
1747,1747,58706,0
1748,1748,58741,0
1749,1749,58777,0
1750,1750,58807,0
1751,1751,58843,0
1752,1752,58876,0
1753,1753,58909,0
1754,1754,58945,0
1755,1755,58975,0
1756,1756,59009,0
1757,1757,59045,0
1758,1758,59077,0
1759,1759,59110,0
1760,1760,59144,0
1761,1761,59178,0
1762,1762,59215,0
1763,1763,59244,0
1764,1764,59280,0
1765,1765,59313,0
1766,1766,59345,0
1767,1767,59382,0
1768,1768,59412,0
1769,1769,59446,0
1770,1770,59482,0
1771,1771,59514,0
1772,1772,59549,0
1773,1773,59581,0
1774,1774,59614,0
1775,1775,59650,0
1776,1776,59681,0
1777,1777,59717,0
1778,1778,59749,0
1779,1779,59783,0
1780,1780,59819,0
1781,1781,59850,0
1782,1782,59884,0
1783,1783,59918,0
1784,1784,59950,0
1785,1785,59986,0
1786,1786,60017,0
1787,1787,60050,0
1788,1788,60087,0
1789,1789,60118,0
1790,1790,60154,0
1791,1791,60186,0
1792,1792,60220,0
1793,1793,60256,0
1794,1794,60286,0
1795,1795,60321,0
1796,1796,60354,0
1797,1797,60388,0
1798,1798,60425,0
1799,1799,60454,0
1800,1800,60490,0
1801,1801,60523,0
1802,1802,60555,0
1803,1803,60591,0
1804,1804,60623,0
1805,1805,60656,0
1806,1806,60692,0
1807,1807,60723,0
1808,1808,60758,0
1809,1809,60792,0
1810,1810,60825,0
1811,1811,60860,0
1812,1812,60891,0
1813,1813,60926,0
1814,1814,60960,0
1815,1815,60992,0
1816,1816,61028,0
1817,1817,61060,0
1818,1818,61093,0
1819,1819,61129,0
1820,1820,61160,0
1821,1821,61194,0
1822,1822,61229,0
1823,1823,61260,0
1824,1824,61297,0
1825,1825,61328,0
1826,1826,61363,0
1827,1827,61396,0
1828,1828,61430,0
1829,1829,61465,0
1830,1830,61495,0
1831,1831,61530,0
1832,1832,61565,0
1833,1833,61598,0
1834,1834,61632,0
1835,1835,61665,0
1836,1836,61698,0
1837,1837,61734,0
1838,1838,61765,0
1839,1839,61800,0
1840,1840,61833,0
1841,1841,61866,0
1842,1842,61903,0
1843,1843,61933,0
1844,1844,61969,0
1845,1845,62002,0
1846,1846,62033,0
1847,1847,62070,0
1848,1848,62101,0
1849,1849,62134,0
1850,1850,62171,0
1851,1851,62203,0
1852,1852,62237,0
1853,1853,62269,0
1854,1854,62304,0
1855,1855,62339,0
1856,1856,62370,0
1857,1857,62404,0
1858,1858,62437,0
1859,1859,62471,0
1860,1860,62508,0
1861,1861,62538,0
1862,1862,62572,0
1863,1863,62607,0
1864,1864,62639,0
1865,1865,62673,0
1866,1866,62705,0
1867,1867,62740,0
1868,1868,62776,0
1869,1869,62807,0
1870,1870,62842,0
1871,1871,62875,0
1872,1872,62907,0
1873,1873,62944,0
1874,1874,62974,0
1875,1875,63009,0
1876,1876,63044,0
1877,1877,63077,0
1878,1878,63113,0
1879,1879,63142,0
1880,1880,63178,0
1881,1881,63212,0
1882,1882,63243,0
1883,1883,63279,0
1884,1884,63311,0
1885,1885,63345,0
1886,1886,63383,0
1887,1887,63411,0
1888,1888,63447,0
1889,1889,63479,0
1890,1890,63512,0
1891,1891,63548,0
1892,1892,63579,0
1893,1893,63613,0
1894,1894,63649,0
1895,1895,63680,0
1896,1896,63717,0
1897,1897,63748,0
1898,1898,63782,0
1899,1899,63817,0
1900,1900,63848,0
1901,1901,63883,0
1902,1902,63917,0
1903,1903,63949,0
1904,1904,63985,0
1905,1905,64017,0
1906,1906,64051,0
1907,1907,64085,0
1908,1908,64117,0
1909,1909,64152,0
1910,1910,64184,0
1911,1911,64218,0
1912,1912,64255,0
1913,1913,64285,0
1914,1914,64320,0
1915,1915,64354,0
1916,1916,64386,0
1917,1917,64423,0
1918,1918,64454,0
1919,1919,64489,0
1920,1920,64522,0
1921,1921,64554,0
1922,1922,64590,0
1923,1923,64622,0
1924,1924,64655,0
1925,1925,64691,0
1926,1926,64722,0
1927,1927,64758,0
1928,1928,64790,0
1929,1929,64823,0
1930,1930,64859,0
1931,1931,64890,0
1932,1932,64926,0
1933,1933,64958,0
1934,1934,64992,0
1935,1935,65026,0
1936,1936,65058,0
1937,1937,65092,0
1938,1938,65127,0
1939,1939,65160,0
1940,1940,65195,0
1941,1941,65226,0
1942,1942,65261,0
1943,1943,65296,0
1944,1944,65327,0
1945,1945,65362,0
1946,1946,65395,0
1947,1947,65428,0
1948,1948,65465,0
1949,1949,65495,0
1950,1950,65530,0
1951,1951,65563,0
1952,1952,65596,0
1953,1953,65633,0
1954,1954,65668,0
1955,1955,65698,0
1956,1956,65732,0
1957,1957,65764,0
1958,1958,65800,0
1959,1959,65831,0
1960,1960,65865,0
1961,1961,65901,0
1962,1962,65933,0
1963,1963,65967,0
1964,1964,66001,0
1965,1965,66033,0
1966,1966,66071,0
1967,1967,66100,0
1968,1968,66136,0
1969,1969,66170,0
1970,1970,66201,0
1971,1971,66236,0
1972,1972,66268,0
1973,1973,66302,0
1974,1974,66338,0
1975,1975,66369,0
1976,1976,66405,0
1977,1977,66437,0
1978,1978,66470,0
1979,1979,66507,0
1980,1980,66537,0
1981,1981,66571,0
1982,1982,66606,0
1983,1983,66638,0
1984,1984,66674,0
1985,1985,66705,0
1986,1986,66739,0
1987,1987,66775,0
1988,1988,66805,0
1989,1989,66841,0
1990,1990,66873,0
1991,1991,66907,0
1992,1992,66944,0
1993,1993,66974,0
1994,1994,67010,0
1995,1995,67044,0
1996,1996,67075,0
1997,1997,67110,0
1998,1998,67142,0
1999,1999,67175,0
2000,2000,67211,1
2001,2001,67243,1
2002,2002,67279,0
2003,2003,67310,0
2004,2004,67345,0
2005,2005,67380,0
2006,2006,67410,0
2007,2007,67446,0
2008,2008,67480,0
2009,2009,67511,0
2010,2010,67550,0
2011,2011,67580,0
2012,2012,67615,0
2013,2013,67647,0
2014,2014,67680,0
2015,2015,67715,0
2016,2016,67747,0
2017,2017,67780,0
2018,2018,67816,0
2019,2019,67848,0
2020,2020,67884,0
2021,2021,67915,0
2022,2022,67949,0
2023,2023,67984,0
2024,2024,68016,0
2025,2025,68050,0
2026,2026,68085,0
2027,2027,68117,0
2028,2028,68153,0
2029,2029,68184,0
2030,2030,68218,0
2031,2031,68253,0
2032,2032,68285,0
2033,2033,68321,0
2034,2034,68352,0
2035,2035,68386,0
2036,2036,68422,0
2037,2037,68452,0
2038,2038,68487,0
2039,2039,68520,0
2040,2040,68554,0
2041,2041,68590,0
2042,2042,68621,0
2043,2043,68654,0
2044,2044,68689,0
2045,2045,68722,0
2046,2046,68758,0
2047,2047,68789,0
2048,2048,68822,0
2049,2049,68858,0
2050,2050,68890,0
2051,2051,68926,0
2052,2052,68957,0
2053,2053,68991,0
2054,2054,69027,0
2055,2055,69057,0
2056,2056,69092,0
2057,2057,69126,0
2058,2058,69158,0
2059,2059,69195,0
2060,2060,69225,0
2061,2061,69259,0
2062,2062,69295,0
2063,2063,69327,0
2064,2064,69363,0
2065,2065,69394,0
2066,2066,69427,0
2067,2067,69463,0
2068,2068,69494,0
2069,2069,69529,0
2070,2070,69563,0
2071,2071,69596,0
2072,2072,69631,0
2073,2073,69662,0
2074,2074,69697,0
2075,2075,69732,0
2076,2076,69764,0
2077,2077,69800,0
2078,2078,69830,0
2079,2079,69864,0
2080,2080,69900,0
2081,2081,69931,0
2082,2082,69967,0
2083,2083,69999,0
2084,2084,70031,0
2085,2085,70068,0
2086,2086,70100,0
2087,2087,70133,0
2088,2088,70169,0
2089,2089,70200,0
2090,2090,70237,0
2091,2091,70268,0
2092,2092,70303,0
2093,2093,70337,0
2094,2094,70368,0
2095,2095,70404,0
2096,2096,70437,0
2097,2097,70469,0
2098,2098,70505,0
2099,2099,70536,0
2100,2100,70571,0
2101,2101,70605,0
2102,2102,70638,0
2103,2103,70673,0
2104,2104,70704,0
2105,2105,70738,0
2106,2106,70773,0
2107,2107,70805,0
2108,2108,70841,0
2109,2109,70873,0
2110,2110,70905,0
2111,2111,70942,0
2112,2112,70974,0
2113,2113,71008,0
2114,2114,71040,0
2115,2115,71075,0
2116,2116,71110,0
2117,2117,71141,0
2118,2118,71176,0
2119,2119,71211,0
2120,2120,71241,0
2121,2121,71277,0
2122,2122,71310,0
2123,2123,71342,0
2124,2124,71379,0
2125,2125,71411,0
2126,2126,71446,0
2127,2127,71477,0
2128,2128,71512,0
2129,2129,71548,0
2130,2130,71578,0
2131,2131,71612,0
2132,2132,71647,0
2133,2133,71680,0
2134,2134,71715,0
2135,2135,71746,0
2136,2136,71781,0
2137,2137,71815,0
2138,2138,71847,0
2139,2139,71883,0
2140,2140,71914,0
2141,2141,71949,0
2142,2142,71984,0
2143,2143,72015,0
2144,2144,72051,0
2145,2145,72084,0
2146,2146,72116,0
2147,2147,72153,0
2148,2148,72183,0
2149,2149,72217,0
2150,2150,72253,0
2151,2151,72284,0
2152,2152,72321,0
2153,2153,72351,0
2154,2154,72386,0
2155,2155,72420,0
2156,2156,72452,0
2157,2157,72486,0
2158,2158,72519,0
2159,2159,72553,0
2160,2160,72590,0
2161,2161,72619,0
2162,2162,72655,0
2163,2163,72687,0
2164,2164,72721,0
2165,2165,72756,0
2166,2166,72788,0
2167,2167,72822,0
2168,2168,72858,0
2169,2169,72888,0
2170,2170,72925,0
2171,2171,72957,0
2172,2172,72990,0
2173,2173,73025,0
2174,2174,73056,0
2175,2175,73093,0
2176,2176,73126,0
2177,2177,73158,0
2178,2178,73195,0
2179,2179,73225,0
2180,2180,73260,0
2181,2181,73293,0
2182,2182,73325,0
2183,2183,73361,0
2184,2184,73393,0
2185,2185,73426,0
2186,2186,73463,0
2187,2187,73493,0
2188,2188,73529,0
2189,2189,73562,0
2190,2190,73595,0
2191,2191,73631,0
2192,2192,73662,0
2193,2193,73697,0
2194,2194,73730,0
2195,2195,73762,0
2196,2196,73799,0
2197,2197,73830,0
2198,2198,73865,0
2199,2199,73899,0
2200,2200,73930,0
2201,2201,73966,0
2202,2202,73999,0
2203,2203,74031,0
2204,2204,74070,0
2205,2205,74100,0
2206,2206,74134,0
2207,2207,74167,0
2208,2208,74199,0
2209,2209,74236,0
2210,2210,74267,0
2211,2211,74301,0
2212,2212,74336,0
2213,2213,74368,0
2214,2214,74403,0
2215,2215,74434,0
2216,2216,74469,0
2217,2217,74505,0
2218,2218,74535,0
2219,2219,74570,0
2220,2220,74603,0
2221,2221,74637,0
2222,2222,74674,0
2223,2223,74704,0
2224,2224,74737,0
2225,2225,74772,0
2226,2226,74805,0
2227,2227,74841,0
2228,2228,74871,0
2229,2229,74906,0
2230,2230,74940,0
2231,2231,74972,0
2232,2232,75008,0
2233,2233,75040,0
2234,2234,75073,0
2235,2235,75109,0
2236,2236,75141,0
2237,2237,75175,0
2238,2238,75208,0
2239,2239,75242,0
2240,2240,75278,0
2241,2241,75308,0
2242,2242,75343,0
2243,2243,75377,0
2244,2244,75409,0
2245,2245,75444,0
2246,2246,75476,0
2247,2247,75510,0
2248,2248,75547,0
2249,2249,75577,0
2250,2250,75613,0
2251,2251,75645,0
2252,2252,75680,0
2253,2253,75716,0
2254,2254,75745,0
2255,2255,75780,0
2256,2256,75815,0
2257,2257,75846,0
2258,2258,75883,0
2259,2259,75914,0
2260,2260,75947,0
2261,2261,75983,0
2262,2262,76014,0
2263,2263,76050,0
2264,2264,76082,0
2265,2265,76115,0
2266,2266,76153,0
2267,2267,76182,0
2268,2268,76219,0
2269,2269,76251,0
2270,2270,76282,0
2271,2271,76319,0
2272,2272,76350,0
2273,2273,76384,0
2274,2274,76420,0
2275,2275,76451,0
2276,2276,76487,0
2277,2277,76518,0
2278,2278,76552,0
2279,2279,76589,0
2280,2280,76618,0
2281,2281,76654,0
2282,2282,76688,0
2283,2283,76720,0
2284,2284,76759,0
2285,2285,76788,0
2286,2286,76822,0
2287,2287,76857,0
2288,2288,76889,0
2289,2289,76924,0
2290,2290,76956,0
2291,2291,76988,0
2292,2292,77025,0
2293,2293,77057,0
2294,2294,77094,0
2295,2295,77124,0
2296,2296,77157,0
2297,2297,77194,0
2298,2298,77224,0
2299,2299,77259,0
2300,2300,77294,0
2301,2301,77325,0
2302,2302,77360,0
2303,2303,77393,0
2304,2304,77425,0
2305,2305,77462,0
2306,2306,77494,0
2307,2307,77529,0
2308,2308,77561,0
2309,2309,77594,0
2310,2310,77630,0
2311,2311,77661,0
2312,2312,77696,0
2313,2313,77729,0
2314,2314,77763,0
2315,2315,77799,0
2316,2316,77830,0
2317,2317,77863,0
2318,2318,77898,0
2319,2319,77930,0
2320,2320,77967,0
2321,2321,77997,0
2322,2322,78031,0
2323,2323,78066,0
2324,2324,78099,0
2325,2325,78134,0
2326,2326,78165,0
2327,2327,78199,0
2328,2328,78236,0
2329,2329,78266,0
2330,2330,78301,0
2331,2331,78335,0
2332,2332,78367,0
2333,2333,78403,0
2334,2334,78433,0
2335,2335,78468,0
2336,2336,78502,0
2337,2337,78536,0
2338,2338,78569,0
2339,2339,78602,0
2340,2340,78636,0
2341,2341,78672,0
2342,2342,78703,0
2343,2343,78738,0
2344,2344,78771,0
2345,2345,78804,0
2346,2346,78839,0
2347,2347,78871,0
2348,2348,78904,0
2349,2349,78941,0
2350,2350,78971,0
2351,2351,79007,0
2352,2352,79038,0
2353,2353,79072,0
2354,2354,79108,0
2355,2355,79139,0
2356,2356,79176,0
2357,2357,79207,0
2358,2358,79241,0
2359,2359,79277,0
2360,2360,79307,0
2361,2361,79342,0
2362,2362,79377,0
2363,2363,79410,0
2364,2364,79446,0
2365,2365,79476,0
2366,2366,79511,0
2367,2367,79545,0
2368,2368,79576,0
2369,2369,79611,0
2370,2370,79645,0
2371,2371,79679,0
2372,2372,79715,0
2373,2373,79745,0
2374,2374,79781,0
2375,2375,79812,0
2376,2376,79846,0
2377,2377,79881,0
2378,2378,79913,0
2379,2379,79946,0
2380,2380,79983,0
2381,2381,80013,0
2382,2382,80050,0
2383,2383,80082,0
2384,2384,80114,0
2385,2385,80153,0
2386,2386,80182,0
2387,2387,80216,0
2388,2388,80249,0
2389,2389,80282,0
2390,2390,80320,0
2391,2391,80349,0
2392,2392,80384,0
2393,2393,80419,0
2394,2394,80451,0
2395,2395,80486,0
2396,2396,80519,0
2397,2397,80551,0
2398,2398,80588,0
2399,2399,80620,0
2400,2400,80653,0
2401,2401,80687,0
2402,2402,80720,0
2403,2403,80756,0
2404,2404,80787,0
2405,2405,80821,0
2406,2406,80854,0
2407,2407,80887,0
2408,2408,80924,0
2409,2409,80955,0
2410,2410,80989,0
2411,2411,81023,0
2412,2412,81055,0
2413,2413,81090,0
2414,2414,81122,0
2415,2415,81156,0
2416,2416,81193,0
2417,2417,81223,0
2418,2418,81258,0
2419,2419,81291,0
2420,2420,81325,0
2421,2421,81359,0
2422,2422,81391,0
2423,2423,81426,0
2424,2424,81460,0
2425,2425,81492,0
2426,2426,81528,0
2427,2427,81559,0
2428,2428,81593,0
2429,2429,81629,0
2430,2430,81660,0
2431,2431,81694,0
2432,2432,81727,0
2433,2433,81761,0
2434,2434,81799,0
2435,2435,81828,0
2436,2436,81863,0
2437,2437,81896,0
2438,2438,81929,0
2439,2439,81965,0
2440,2440,81996,0
2441,2441,82031,0
2442,2442,82065,0
2443,2443,82097,0
2444,2444,82133,0
2445,2445,82164,0
2446,2446,82197,0
2447,2447,82235,0
2448,2448,82265,0
2449,2449,82299,0
2450,2450,82334,0
2451,2451,82365,0
2452,2452,82404,0
2453,2453,82433,0
2454,2454,82468,0
2455,2455,82502,0
2456,2456,82534,0
2457,2457,82570,0
2458,2458,82602,0
2459,2459,82634,0
2460,2460,82671,0
2461,2461,82702,0
2462,2462,82738,0
2463,2463,82770,0
2464,2464,82804,0
2465,2465,82840,0
2466,2466,82870,0
2467,2467,82905,0
2468,2468,82938,0
2469,2469,82970,0
2470,2470,83008,0
2471,2471,83038,0
2472,2472,83072,0
2473,2473,83107,0
2474,2474,83139,0
2475,2475,83174,0
2476,2476,83207,0
2477,2477,83239,0
2478,2478,83277,0
2479,2479,83308,0
2480,2480,83343,0
2481,2481,83376,0
2482,2482,83408,0
2483,2483,83444,0
2484,2484,83476,0
2485,2485,83510,0
2486,2486,83543,0
2487,2487,83577,0
2488,2488,83611,0
2489,2489,83643,0
2490,2490,83678,0
2491,2491,83712,0
2492,2492,83744,0
2493,2493,83778,0
2494,2494,83813,0
2495,2495,83845,0
2496,2496,83883,0
2497,2497,83912,0
2498,2498,83947,0
2499,2499,83981,0
2500,2500,84013,0
2501,2501,84049,0
2502,2502,84080,0
2503,2503,84113,0
2504,2504,84149,0
2505,2505,84181,0
2506,2506,84218,0
2507,2507,84248,0
2508,2508,84281,0
2509,2509,84318,0
2510,2510,84349,0
2511,2511,84383,0
2512,2512,84416,0
2513,2513,84451,0
2514,2514,84487,0
2515,2515,84517,0
2516,2516,84553,0
2517,2517,84586,0
2518,2518,84618,0
2519,2519,84653,0
2520,2520,84685,0
2521,2521,84719,0
2522,2522,84756,0
2523,2523,84786,0
2524,2524,84821,0
2525,2525,84853,0
2526,2526,84887,0
2527,2527,84924,0
2528,2528,84954,0
2529,2529,84988,0
2530,2530,85022,0
2531,2531,85055,0
2532,2532,85091,0
2533,2533,85122,0
2534,2534,85156,0
2535,2535,85191,0
2536,2536,85222,0
2537,2537,85258,0
2538,2538,85290,0
2539,2539,85324,0
2540,2540,85361,0
2541,2541,85390,0
2542,2542,85425,0
2543,2543,85460,0
2544,2544,85492,0
2545,2545,85529,0
2546,2546,85559,0
2547,2547,85592,0
2548,2548,85628,0
2549,2549,85660,0
2550,2550,85695,0
2551,2551,85726,0
2552,2552,85760,0
2553,2553,85797,0
2554,2554,85827,0
2555,2555,85863,0
2556,2556,85896,0
2557,2557,85928,0
2558,2558,85966,0
2559,2559,85996,0
2560,2560,86031,0
2561,2561,86064,0
2562,2562,86098,0
2563,2563,86131,0
2564,2564,86164,0
2565,2565,86197,0
2566,2566,86233,0
2567,2567,86264,0
2568,2568,86301,0
2569,2569,86332,0
2570,2570,86365,0
2571,2571,86403,0
2572,2572,86432,0
2573,2573,86467,0
2574,2574,86501,0
2575,2575,86533,0
2576,2576,86571,0
2577,2577,86601,0
2578,2578,86636,0
2579,2579,86670,0
2580,2580,86701,0
2581,2581,86736,0
2582,2582,86769,0
2583,2583,86802,0
2584,2584,86840,0
2585,2585,86869,0
2586,2586,86904,0
2587,2587,86938,0
2588,2588,86971,0
2589,2589,87006,0
2590,2590,87037,0
2591,2591,87070,0
2592,2592,87107,0
2593,2593,87138,0
2594,2594,87175,0
2595,2595,87206,0
2596,2596,87240,0
2597,2597,87274,0
2598,2598,87307,0
2599,2599,87341,0
2600,2600,87373,0
2601,2601,87408,0
2602,2602,87444,0
2603,2603,87474,0
2604,2604,87510,0
2605,2605,87542,43
2606,2606,87576,42
2607,2607,87616,41
2608,2608,87648,40
2609,2609,87682,40
2610,2610,87714,39
2611,2611,87747,38
2612,2612,87781,37
2613,2613,87813,36
2614,2614,87848,36
2615,2615,87882,35
2616,2616,87913,34
2617,2617,87948,34
2618,2618,87981,33
2619,2619,88014,32
2620,2620,88051,31
2621,2621,88082,31
2622,2622,88116,30
2623,2623,88148,29
2624,2624,88185,28
2625,2625,88217,28
2626,2626,88248,27
2627,2627,88283,27
2628,2628,88319,26
2629,2629,88351,26
2630,2630,88384,25
2631,2631,88416,24
2632,2632,88453,23
2633,2633,88487,23
2634,2634,88518,22
2635,2635,88553,21
2636,2636,88586,20
2637,2637,88619,20
